label,text
1,wonder twitter didnt allow picture avis many follower yall would really cu yall bitch dont talkin bout shit
1,wonder twerking dy hoe became world star famous life like wherearetheynow
1,wonder bitch got
1,wonder wrote blog either hoe dat let nigga beat avail bitch nigga hoe let em beat
2,would bitch weather bipolar im gonna appreciate nice instead
1,would call bitch thats frowned upon
1,would commit rest gay life complete submissive bottom could zac efrons bitch noshame gayboyproblems
1,would def call dwight cradle robbing faggot kobe
2,would describe work blaxican
1,would leave crib go somewhere im pretty sure ill die cause bitch as car sliding everywhere
0,would like apologize anyone called fat stupid gay nigger jew retarded truly sorry jk trolling fag
2,would like test see long tongue really lady eggplant emoji
1,would love give bitch act right juice lol
1,would love hit jig fucking life
1,would never fight nigga vaginathats hoe lmao
1,would never hit woman would slap hoe
1,would probably still feel bad werent bitch
2,would went ref hell post game interview saying called sad trash
1,wouldnt acting like crazy bitch told hell go head
1,wouldnt fuk lot u bitch realtalk
1,wouldnt last prison bitch would eat alive
1,wouldnt want girl showing goody every niggah
1,im mother fuckin ugly badguy bitch eliwallach type shit breakingbad joke noose rig leevancleef sport
1,im tough ambitious know exactly want make bitch okay
1,ill gladly victim rt im felon rt bitch lb riding ur face attempted murder
1,im logging rt ah man rt bartender sellin pussy thought stripper sold pussy
1,id put bullet bitch
2,id best owning bird could teach funniest thing say
2,id anything oreo vanilla bean drink dunkin chocolate chip muffin tooim starving sound good
1,id drive crazy ghetto as school everyday
1,id go bitch
1,id hit kardashian threw money bruh somebody would pull hoe idgaf nobody anyway lol
1,id kill bitch able cuddle right ugh sucker stupid shit swear
2,id kill meet charlie sheen
1,id like see someone try hit joke bitch dont internet
1,id rather school improving life sleeping home im back bitch
2,id rather follow girl instagram rather bird brain tweet tl
1,id rather flat bitch bitch cheat
2,id rather hear neal degrasse tyson tell scientific mistake assumption wasp
1,id shut fuck ill wide batter boy ever go haha im cunt wit cani shit stop
1,ill never let broke bitch influence
1,ill always remember feeling like good like couldnt like whack bitch could lied
2,ill yankee fan forever
1,ill bitch dont like fck itll happen
1,ill dick wanna act like pussy
1,ill damned nigga wife hood hoe
1,ill stripping layer clothes instant get back gate hot satan pussy sonbitch
1,ill lmao rt pussy
1,ill beat pussy right
1,ill break bitch nigga dont care size
1,ill call u bitch short
1,ill eat ya pussy like savage put ya nasty as foot face sock drawer already im
1,ill fuck bitch real quick
1,ill get much pussy
2,ill give baby zebra girl
1,ill go class last minute hoe
1,ill bitch havin baby every week
1,ill keep comment tho ill laugh nigs
2,ill let u clam top let dat nookie pop im dat cookie jar aint rookie girllll
1,ill live life way want bitch
1,ill pay yall nigga get lost much yall hoe nigga gunna cost
1,ill quit bitch quit fake friend
1,ill round hoe little bit
1,ill start butt work way pussy
1,ill still let plastic bitch dollar
1,ill stop drug alcohol fag slut give chance year feel clearly mean something
1,ill walk away money leave tip bitch
1,im walk local convenience store clerk say girl keystone sale yo white trash line form right
1,im bitch
2,im still eat animal cracker emabiggestfansd
2,im camera shy dont talk phone love rainif youn kno life wouldnt understand
1,im hungry wont give bitch time day im trying take care business
2,im hungry
2,im pregnant charlie brown worstpeanutsspecialever
1,im rick james bitch
1,im totally tired saudi arabia bitch gotten wayyyy old
1,im tryn tell yall brah went wit slut n could stop da bitch frm boppin dat shit scary
1,im tryna turn m b bitch
1,im xxx triple x rated bitch
1,im vipperloid bitchp
1,im bad bitch
1,im big bitch goat rt im lazy
1,im bitch
1,im bitch family life fucked love life fucked social life fucked outlook life fucked
1,im bitch nigga hurt feeling im like serious
1,im bitch ok
1,im broke hoe dream rich hoe cream
1,im broke hoe dream rich girl cream
1,im couple bitch header ioeno em
1,im dick aint even got ya strap pussy
1,im dope as nigga n bitch od
1,im hoe
1,im lady bitch
1,im light skin niggah
1,im made man yall pussy nigga middle
1,im pull eat pussy dip
1,im purple headed cunt
2,im redneck without homophobia racism
1,im stretch pussy
2,im sucker colored eye
1,im twat
1,im wigger
1,im get bitch cell mate
1,im hit bitch
1,im jog higher stupid bitch as hoe saab
2,im post charlie clip v yung ill rap battle review
1,im push niggah seat trying squish shit
1,im spray perfume bitch look trashit might well smell decent
1,im start bad bitch mentoring association bc girl youre bad bitch dont let anybody tell ya wise
1,im start calling people retarded thing
1,im addicted ig twitter side bitch
0,im already tired mr stupid af decides show u video trigonometric notion um yeah wanted say youre hoe
1,im always dumb extra slow as bitch
2,im year old gay driving back road redneck virginia blasting cheetah girl doesnt scream sitcom
1,im asking boy question like bitch
1,im home throwing taking care kid yet im hoe oh oh okay
1,im back bitch
1,im back bitch
1,im back bitch back effect tonite
1,im beating bitch jay jay as see nigga really ovum dead tho
1,im beginning thincc brother defiantly fat mexican bitch eugh
1,im bout beback old shit miss hoe texting saying wanna come see
1,im bout delete thirsty hoe twitter nigga thats nobody yall look sooo wack
1,im bout get bitch cell mate
1,im bout hop hoe tryna get as
1,im bout start singing shit lol hoe going crazy nigga august
1,im boutta deck bitch face
1,im boutta merk nigguh
1,im bringing booty back go ahead tell skinny bitch
1,im busy im tell hoe played side im busy
1,im cold bitch dont even need fleece bad bitch tell drop yo knee
1,im coming spot nigguh
1,im crazy poke eye slit yo clit give shit cuz im shit
1,im cute without makeup eyelash yall bitch depend shit
1,im dat nigga hoe cant stand bg
2,im definitely watching mook lux battle today damn
1,im done cry im done worried aint bitch stupid written
1,im done wit cheer team bitch literally brain dead
1,im dracula bitch dont got problem smackin bitch kidnap em attack em ax n shit
1,im dressing albino one day scaring shit amaris mom
1,im drunk eat fucking twat
1,im dry humping hoe tonite bussin costume man deal wit em later rt somebody girl gettin fucked tonight
1,im fasho hoe rt tbretreat im hoe real time
1,im fine af hoe
1,im finna quit bitch irratating frfr im sick shit let start job huntin
2,im finna see yankee win baseball game
1,im finna start slapping bitch
1,im flexin bitch gold bottle bombay
1,im flexing nigga bitch
1,im flipping thru tv saw bachelor stooped second say hoe garbage
1,im southchicago know bad butbitch aint like live englewood foh
1,im long beach california people automatically think ima badass bitch hahha
1,im fucking around two bitch never made hoe mistress
2,im getting sleepy phone acting retarded
1,im getting spanked fantasy beating damn new england game julian eldman trash
1,im getting tired telling fuck im every time im something lol peckerwood guy
1,im glad ari know text get contact cause ive calling bitch day worried
1,im glad telling much basic bitch also admitted basic truefriendsarebasictogether
1,im glad see broad still faggot look come picking dude
1,im glad hoe aint momma
1,im goin big bitch suck dick
1,im going thru bitch aint even bitch let whole team hit
1,im going ugly niggah halloween
2,im going dress trash halloween oh wait look like everyday
1,im going punch bitch cleat dont come
0,im going sell iphone mac dont support faggot
1,im going movie weekend bffl bitch nigga solo
2,im gonna ghetto color stain sharpie ctfu
1,im gonna go ape shit uchida
1,im gonna hoe shit meet cant wait
1,im gonna kill bitch today
1,im hand time ta murk bitch
1,im happily taken tho aint cheating none hoe
1,im happy aint bitch use
2,im hooked monkey phonics
1,im vega bitch
2,im bed like half asleep stuff really want oreo coffee coolatta
1,im glory bitch
1,im cut old boy bitch asks smoke weed fucking yaris fuck lol hell
1,im zone like secondary lie bitch im flier pet canary
1,im bitch like mf
1,im hoe tripppped people wildin
2,im jus trill nicca mane
1,im gonna get dog eat bitch
1,im living nig
1,im matching gram wit fam bitch
1,im going bitch dont speak reason decision done start shit
1,im hoe laugh
1,im salty bitch
1,im sayin thats baby already told bitch
1,im saying twitter pic look like guido love pattyfuckingboges
2,im sitting waiting twitter explode yankee game end
2,im tryna get sleep bird start getting rowdy
0,im upset got faggot show
1,im known around tampa ugly kid hoe
1,im lactose hoe nigga tolerant
1,im late hellniggas really hating cuz hoe want lightskin dude jail yall crazy
1,im lifted im stiff bitch
1,im like rashad like found ghetto truth newnew
1,im literally scream throw bitch fit people dont hurry fuck
0,im literally laughing shock amazement joy injust everything everything pop champagne american queer arrived
1,im making tshirt say keha white trash slut wish teenage girl shitty tasted music
2,im making pollo la brasso today
1,im mattwho da boy hoe check amazing shit
1,im naturally bowlegged trying stand normal think look deformed hoe thinking shit cute
1,im never gonna ok nigga around alot bitch boy cause female boy put
1,im nice everyone dont let pretty smile confuse turn bitch nanosecond
1,im manhoe tho
1,im pussy ur still dick
1,im broke bitch im blessed
1,im ho think two men one woman together threesome train getyamindright
1,im ho like body count probably close
2,im big uncle tom slur anyway least reserve earn dare vote dem
1,im bouta let bitch play none family dont matter fuck
1,im dating anyone right im giving pussy brake
1,im defending ray rice double standard bitch aint
1,im side bitch tho
2,im ghetto
1,im fuckin wit october new shit bitch cold
1,im going chase dumb bitch
1,im much texted get nuttz hoe
1,im particularly shy hard break ice stranger others word im pussy haha cute
2,im really phone kinda guy actually hate talking phone texting kinda trash also
1,im brightest guess game lil know much attention whore bitch
1,im type guy bitch hot im still sweating
1,im type fight bitch nigga im type say fucc take bitch
